playerID,year,tmID,GP,GS,minutes,oRebounds,dRebounds,dq,PostGP,PostGS,PostMinutes,PostoRebounds,PostdRebounds,PostDQ,Postperformance,performance,points_precision,Postpoints_precision
mccarja01w,7,CHA,28.0,3.0,311.0,32.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,75.0,0.0
mccarja01w,8,NYL,29.0,3.0,366.0,36.0,54.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.5,109.5,0.0
mccarja01w,9,NYL,31.0,12.0,549.0,42.5,86.0,1.0,1.5,1.5,49.0,1.5,7.0,0.0,29.5,326.0,191.5,27.0
mccarja01w,10,NYL,31.5,26.0,746.5,48.5,111.5,1.0,4.5,4.5,131.5,4.5,19.5,0.0,77.5,506.5,282.5,69.0
mccarst01w,2,IND,32.0,12.0,635.0,14.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,258.0,0.0
mccarst01w,4,IND,30.0,0.0,504.0,13.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,217.0,0.0
mccarst01w,5,IND,28.0,10.0,577.0,14.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,284.0,0.0
mccrani01w,2,WAS,32.0,32.0,1046.0,22.0,34.0,0.0,2.0,2.0,70.0,2.0,4.0,0.0,19.0,520.0,571.0,24.0
mccrani01w,3,IND,32.0,32.0,937.0,22.0,34.0,0.5,1.0,1.0,35.0,1.0,2.0,0.0,9.5,429.5,511.5,12.0
mccrani01w,4,IND,32.0,32.0,943.0,25.5,51.0,1.5,1.5,1.5,49.5,0.5,1.5,0.0,15.5,375.5,444.0,20.5
mccrani01w,5,PHO,33.0,32.0,896.0,23.5,50.5,1.5,1.5,1.5,49.5,0.5,1.5,0.0,15.5,285.5,318.5,20.5
mccrani01w,6,SAS,30.5,20.5,552.5,14.0,26.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,142.0,0.0
mccrani01w,7,CHI,25.0,7.0,336.5,8.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,100.0,0.0
mccrini01w,2,LAS,32.0,0.0,488.0,9.0,23.0,0.0,4.0,0.0,49.0,3.0,4.0,0.0,21.0,146.0,100.0,22.0
mccrini01w,3,LAS,30.0,0.0,419.0,6.0,16.0,0.0,5.5,0.0,45.0,1.5,4.0,0.0,16.0,132.5,90.5,13.0
mccrini01w,4,LAS,30.0,0.0,353.0,6.0,11.5,0.0,6.0,0.0,31.5,0.0,2.5,0.0,10.5,112.5,77.0,6.5
mcculda01w,2,IND,29.0,2.0,456.0,45.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,211.0,0.0
mcculda01w,3,SEA,18.5,2.0,273.0,24.5,25.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.5,119.5,0.0
mcculda01w,4,SEA,6.0,1.5,66.5,3.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,27.5,0.0
mcgheca01w,2,ORL,32.0,0.0,408.0,27.0,37.0,0.0,3.0,0.0,37.0,4.0,1.0,0.0,9.0,111.0,121.0,12.0
mcgheca01w,3,ORL,24.5,0.0,239.5,15.0,22.0,0.0,1.5,0.0,18.5,2.0,0.5,0.0,4.5,61.0,79.5,6.0
mckivte01w,5,CHA,31.0,1.0,341.0,37.0,54.0,0.0,2.0,0.0,13.0,2.0,0.0,0.0,1.0,155.0,83.0,4.0
mckivte01w,6,CHA,20.0,0.5,209.0,23.0,31.5,0.0,1.0,0.0,6.5,1.0,0.0,0.0,0.5,95.0,58.0,2.0
mckivte01w,8,PHO,31.0,1.0,362.0,29.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,105.0,0.0
mcwilta01w,2,ORL,32.0,32.0,1098.0,90.0,154.0,0.0,3.0,3.0,107.0,6.0,17.0,0.0,63.0,657.0,361.0,44.0
mcwilta01w,3,ORL,32.0,32.0,1078.5,102.0,141.5,0.5,1.5,1.5,53.5,3.0,8.5,0.0,31.5,660.0,373.5,22.0
mcwilta01w,4,CON,22.5,22.0,721.0,67.5,85.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,237.0,0.0
mcwilta01w,5,CON,23.5,23.0,683.0,49.5,95.5,1.0,2.0,2.0,61.0,4.5,10.5,0.0,46.0,353.0,240.5,25.5
mcwilta01w,6,CON,34.0,34.0,1058.0,80.5,155.0,1.0,6.0,6.0,187.0,14.0,30.5,0.0,116.0,596.5,412.0,81.0
mcwilta01w,7,CON,34.0,34.0,1108.0,80.5,165.5,1.0,8.0,8.0,268.0,20.5,46.5,0.0,168.0,675.5,421.0,106.5
mcwilta01w,8,LAS,33.0,33.0,1039.5,91.0,186.0,0.5,6.5,6.5,224.0,19.0,42.0,0.0,149.0,708.0,388.5,91.0
mcwilta01w,9,DET,30.5,29.5,923.5,86.5,151.5,0.5,2.5,2.5,82.0,8.0,15.5,0.0,51.0,594.0,328.0,40.0
mcwilta01w,9,WAS,30.5,29.5,923.5,86.5,151.5,0.5,2.5,2.5,82.0,8.0,15.5,0.0,51.0,594.0,328.0,40.0
mcwilta01w,10,DET,20.666666666666668,20.0,632.6666666666666,48.333333333333336,87.66666666666667,0.3333333333333333,3.0,3.0,97.66666666666667,6.333333333333333,14.666666666666666,0.0,60.0,368.6666666666667,222.33333333333334,34.666666666666664
melvich01w,2,CLE,32.0,32.0,904.0,69.0,103.0,4.0,6.0,6.0,183.0,16.0,24.0,0.0,81.0,478.0,349.0,42.0
melvich01w,3,CLE,29.5,26.0,829.0,67.5,95.5,2.0,4.5,4.0,132.0,11.0,15.0,0.0,58.0,431.0,300.5,30.5
melvich01w,4,CLE,29.5,26.0,904.5,75.0,99.0,1.0,1.5,1.0,40.5,3.0,3.0,0.0,17.5,451.0,325.0,9.5
melvich01w,5,WAS,33.0,33.0,1058.0,83.0,121.5,1.0,1.5,1.5,52.0,1.5,5.0,0.0,28.0,552.0,403.5,23.5
melvich01w,6,WAS,34.0,25.0,943.0,72.5,100.5,0.0,3.0,3.0,104.0,5.0,14.0,0.0,60.5,469.5,369.5,44.5
melvich01w,7,WAS,34.0,25.0,938.0,72.5,92.5,0.5,1.5,1.5,52.0,3.5,9.0,0.0,32.5,422.5,348.5,21.0
melvich01w,8,CHI,34.0,34.0,1025.0,83.0,128.5,1.0,1.0,1.0,29.0,5.0,2.5,0.5,5.0,527.5,351.5,11.5
melvich01w,8,WAS,34.0,34.0,1025.0,83.0,128.5,1.0,1.0,1.0,29.0,5.0,2.5,0.5,5.0,527.5,351.5,11.5
melvich01w,9,CHI,22.0,20.666666666666668,644.6666666666666,52.333333333333336,93.33333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,19.333333333333332,3.3333333333333335,1.6666666666666667,0.3333333333333333,3.3333333333333335,341.0,222.66666666666666,7.666666666666667
melvich01w,10,WAS,22.0,15.333333333333334,564.6666666666666,52.666666666666664,75.66666666666667,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.3333333333333,210.33333333333334,0.0
milleco01w,3,WAS,20.0,0.0,137.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,63.0,0.0
milleco01w,4,WAS,26.0,16.0,520.5,24.5,38.0,0.0,2.5,2.5,81.5,3.5,4.0,0.0,31.5,211.0,205.5,33.5
milleco01w,5,WAS,32.5,32.5,990.0,49.5,72.0,0.5,2.5,2.5,81.5,3.5,4.0,0.0,31.5,456.0,420.5,33.5
milleco01w,6,WAS,33.0,20.5,856.5,45.0,50.0,0.5,1.5,0.0,25.5,1.5,2.0,0.0,13.0,362.0,350.0,12.0
milleco01w,7,WAS,33.5,6.0,568.5,29.5,31.5,0.0,1.5,0.0,25.5,1.5,2.0,0.0,13.0,202.0,204.0,12.0
milleco01w,8,WAS,34.0,4.0,579.0,30.0,45.0,0.5,1.0,0.0,19.0,1.0,2.0,0.0,7.0,238.0,198.0,10.0
milleco01w,9,WAS,32.0,3.0,556.5,28.0,42.0,0.5,1.0,0.0,19.0,1.0,2.0,0.0,7.0,206.5,174.0,10.0
milleco01w,10,ATL,32.0,4.0,582.5,33.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,238.5,0.0
milleke01w,3,CHA,26.0,0.0,225.0,11.0,17.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,83.0,83.0,6.0
milleke01w,4,CHA,29.0,0.0,389.5,21.0,27.0,0.0,2.0,0.0,10.5,0.0,1.0,0.0,1.5,184.0,157.5,5.0
milleke01w,5,IND,33.0,0.0,538.5,25.5,35.0,0.0,2.0,0.0,18.0,0.0,1.5,0.0,5.5,257.5,234.5,9.0
milleke01w,6,IND,34.0,17.0,809.5,24.0,56.5,1.5,1.0,0.0,11.5,0.0,0.5,0.0,4.0,339.5,355.0,7.0
milleke01w,7,PHO,34.0,34.0,1076.5,27.0,70.0,2.0,2.0,2.0,77.5,0.0,3.5,0.0,22.0,436.0,437.0,32.5
milleke01w,8,PHO,30.5,29.0,935.5,33.5,81.5,0.5,2.0,2.0,77.5,0.0,3.5,0.0,22.0,422.0,382.0,32.5
milleke01w,9,PHO,30.5,29.0,927.0,44.0,112.0,0.5,4.5,4.5,148.5,9.5,14.5,0.0,81.0,466.5,337.0,54.0
milleke01w,10,MIN,34.0,34.0,992.5,48.5,109.5,0.5,4.5,4.5,148.5,9.5,14.5,0.0,81.0,477.0,331.0,54.0
millsta01w,2,WAS,31.0,0.0,295.0,39.0,41.0,1.0,2.0,0.0,21.0,2.0,1.0,0.0,4.0,129.0,131.0,11.0
millsta01w,3,WAS,30.5,0.0,307.0,39.5,53.0,0.5,1.0,0.0,10.5,1.0,0.5,0.0,2.0,112.5,118.5,5.5
millsta01w,4,SAS,17.0,0.0,168.0,20.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,58.0,0.0
miltode01w,2,LAS,32.0,32.0,983.0,55.0,139.0,3.0,4.0,4.0,136.0,11.0,11.0,1.0,68.0,522.0,318.0,36.0
miltode01w,3,LAS,32.0,29.5,960.5,63.0,118.5,1.5,5.5,5.5,181.0,11.5,21.5,0.5,101.0,504.0,339.0,52.5
miltode01w,4,LAS,32.0,26.0,952.0,68.0,122.0,1.5,6.5,5.0,215.0,10.5,32.0,0.0,123.5,486.5,347.0,71.5
miltode01w,5,LAS,31.5,27.5,1026.0,62.0,153.5,3.0,7.5,6.0,271.0,14.5,34.5,0.5,148.0,544.5,389.0,104.0
miltode01w,6,WAS,25.0,24.5,845.0,47.0,108.0,2.0,4.5,4.5,169.0,10.0,18.5,0.5,91.5,415.5,339.5,67.0
miltode01w,7,WAS,26.0,24.5,836.5,40.0,91.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,360.5,0.0
miltode01w,8,WAS,28.0,25.0,872.0,34.0,108.0,3.0,1.0,1.0,34.5,3.5,5.5,0.0,22.0,450.0,411.5,20.5
miltode01w,9,LAS,28.5,27.0,908.0,34.0,130.5,2.0,1.0,1.0,34.5,3.5,5.5,0.0,22.0,491.5,531.0,20.5
miltode01w,10,LAS,32.5,32.5,1078.5,54.5,152.0,1.0,3.0,3.0,103.0,7.0,11.0,0.0,43.5,567.0,578.0,41.5
mitchle01w,10,NYL,34.0,5.0,518.0,14.0,43.0,0.0,6.0,0.0,62.0,0.0,2.0,0.0,28.0,223.0,168.0,29.0
moeggli01w,8,CHI,27.0,1.0,277.0,27.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,110.0,0.0
moisead01w,3,PHO,7.0,0.0,123.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,55.0,0.0
mooreje01w,7,LAS,10.5,0.0,79.0,2.5,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,6.5,0.0
mooreje01w,8,LAS,18.333333333333332,11.0,270.3333333333333,13.333333333333334,23.666666666666668,0.6666666666666666,1.6666666666666667,1.6666666666666667,29.666666666666668,1.6666666666666667,3.6666666666666665,0.0,10.0,61.666666666666664,59.333333333333336,7.333333333333333
mooreje01w,9,LAS,31.5,25.0,546.5,35.5,57.5,1.0,2.5,2.5,44.5,2.5,5.5,0.0,15.0,168.5,163.0,11.0
mooreje01w,10,IND,28.5,9.5,374.5,26.5,40.0,0.5,3.0,0.0,26.0,0.0,2.5,0.0,2.5,94.5,112.0,6.0
moorelo01w,7,NYL,24.0,0.0,182.0,4.0,23.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,35.0,0.0
moorelo01w,8,NYL,29.0,14.5,567.0,17.5,68.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,215.5,188.0,0.0
moorelo01w,9,NYL,34.0,31.0,1057.5,35.5,105.5,0.5,1.5,1.5,56.5,0.5,7.0,0.0,28.5,453.0,392.5,27.0
moorelo01w,10,NYL,31.5,31.0,986.0,35.0,90.0,0.5,4.5,4.5,145.5,1.5,16.5,0.0,66.5,407.0,359.5,69.0
moorena01w,9,MIN,19.0,0.0,87.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,47.0,0.0
mooreta01w,4,DET,15.5,11.5,368.0,11.5,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,155.0,0.0
mooreta01w,4,PHO,15.5,11.5,368.0,11.5,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,155.0,0.0
mooreta01w,5,PHO,14.25,5.75,228.0,7.25,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.75,92.0,0.0
mooreta01w,6,NYL,19.333333333333332,0.0,187.66666666666666,4.333333333333333,14.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.66666666666667,45.666666666666664,0.0
mooreta01w,7,LAS,19.5,0.0,217.5,3.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,42.5,0.0
mooreta01w,8,HOU,20.5,16.5,341.0,8.0,31.0,0.0,2.0,2.0,43.5,1.5,4.5,0.0,21.5,150.0,102.5,12.0
mosbybe01w,9,WAS,28.0,0.0,279.0,25.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,70.0,0.0
mosbybe01w,10,WAS,26.0,0.5,231.0,21.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,68.0,0.0
moweje01w,3,POR,5.0,0.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
moweje01w,4,LAS,5.0,0.0,16.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,0.0
murphsh01w,9,DET,32.0,0.0,436.0,50.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,237.0,0.0
murphsh01w,9,MIN,32.0,0.0,436.0,50.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,237.0,0.0
murphsh01w,9,WAS,32.0,0.0,436.0,50.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,237.0,0.0
murphsh01w,10,IND,12.25,0.75,143.5,15.75,16.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,80.5,0.0
nagyan01w,2,NYL,23.0,23.0,694.0,10.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,126.0,0.0
nagyan01w,3,SAC,23.0,11.5,453.5,5.0,31.0,0.5,2.0,0.0,15.0,0.0,2.0,0.0,5.5,108.5,85.0,1.5
ndiayas01w,2,DET,32.0,32.0,868.0,65.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.0,377.0,0.0
ndiayas01w,3,DET,32.0,31.5,890.5,62.5,116.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,387.0,0.0
ndiayas01w,4,DET,32.0,31.5,844.5,52.0,114.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.5,351.5,0.0
ndiayas01w,5,IND,21.5,17.0,423.0,24.5,63.5,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.5,204.5,165.0,0.5
ndiayas01w,7,HOU,10.0,0.0,74.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,30.0,0.0
ndiayas01w,8,SEA,11.0,3.0,127.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,41.0,0.0
nemcoev01w,2,CLE,14.0,14.0,443.0,9.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,238.0,0.0
nevescl01w,2,DET,30.0,20.0,636.0,8.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,275.0,0.0
nevescl01w,3,MIA,26.0,17.5,521.5,5.5,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,214.0,0.0
newtoch01w,7,CHI,34.0,34.0,715.0,32.0,34.0,0.0,8.0,8.0,182.0,4.0,10.0,0.0,40.0,163.0,211.0,54.0
newtoch01w,8,SAC,30.5,22.5,681.5,25.5,43.0,0.0,4.0,4.0,91.0,2.0,5.0,0.0,20.0,201.0,237.0,27.0
newtoch01w,9,SAC,30.5,22.5,672.0,23.5,43.0,1.0,1.5,1.5,23.0,2.0,1.5,0.0,4.5,232.5,274.5,9.0
newtoch01w,10,SAC,30.0,17.0,544.5,20.5,28.0,1.0,3.0,1.5,45.0,2.0,2.5,0.5,9.5,178.0,208.5,11.0
ngoyibe01w,7,CHI,26.0,0.0,251.0,17.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,77.0,0.0
ngoyibe01w,9,IND,30.0,23.0,627.0,65.0,105.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,258.0,0.0
nolande01w,3,DET,27.0,0.0,545.0,16.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,322.0,0.0
nolande01w,4,DET,29.5,16.0,674.5,16.5,53.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,345.5,0.0
nolande01w,5,DET,32.0,32.0,879.0,14.5,82.5,0.5,4.0,4.0,128.5,2.0,12.5,0.0,76.0,418.5,403.5,65.5
nolande01w,6,DET,33.0,33.0,1046.0,20.5,100.0,0.5,5.5,5.5,188.0,3.5,18.0,0.0,108.5,565.0,541.0,97.5
nolande01w,7,DET,33.5,33.5,1175.5,30.0,115.0,0.5,2.5,2.5,99.0,2.0,9.0,0.0,55.5,664.5,647.0,56.0
nolande01w,8,DET,33.5,33.5,1150.5,31.5,123.0,0.5,6.0,6.0,218.0,4.5,20.0,0.0,138.0,672.0,622.5,108.5
nolande01w,9,DET,34.0,34.0,1131.5,33.5,117.0,0.5,10.5,10.5,384.5,9.0,46.0,0.0,257.0,690.5,599.0,207.0
nolande01w,10,DET,34.0,34.0,1159.5,30.5,110.0,0.5,10.0,10.0,380.5,9.0,46.0,0.0,241.5,737.5,591.5,238.0
nygaava01w,2,POR,32.0,28.0,843.0,50.0,71.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,309.0,0.0
nygaava01w,3,MIA,31.5,14.0,551.0,31.5,46.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.5,214.5,0.0
nygaava01w,4,LAS,30.0,11.0,351.0,20.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.5,139.5,0.0
ohldeni01w,6,MIN,34.0,34.0,1018.0,83.0,111.0,1.0,2.0,2.0,74.0,4.0,6.0,0.0,37.0,535.0,398.0,28.0
ohldeni01w,7,MIN,34.0,34.0,1028.0,73.0,121.0,1.0,1.0,1.0,37.0,2.0,3.0,0.0,18.5,528.0,372.0,14.0
ohldeni01w,8,MIN,34.0,34.0,954.0,62.0,130.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.0,340.5,0.0
ohldeni01w,9,MIN,34.0,34.0,896.0,65.0,134.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.5,394.0,0.0
ohldeni01w,10,PHO,34.0,34.0,740.5,56.5,103.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,321.5,0.0
owenssh01w,3,CHA,31.0,16.0,605.0,47.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,185.0,0.0
pagemu01w,2,WAS,32.0,32.0,1046.0,79.0,129.0,2.0,2.0,2.0,69.0,2.0,4.0,0.0,11.0,475.0,222.0,11.0
pagemu01w,3,WAS,32.0,32.0,1017.5,76.5,116.0,2.0,1.0,1.0,34.5,1.0,2.0,0.0,5.5,425.0,256.0,5.5
pagemu01w,4,WAS,32.0,23.5,869.5,64.5,101.5,1.0,2.5,0.0,56.5,3.0,8.0,0.0,32.0,340.0,264.5,10.5
pagemu01w,5,WAS,33.0,24.5,800.0,58.5,95.0,0.0,2.5,0.0,56.5,3.0,8.0,0.0,32.0,302.5,267.0,10.5
pagemu01w,6,WAS,33.5,26.5,829.5,51.0,95.0,0.5,1.5,1.5,45.0,1.5,5.5,0.0,11.0,293.0,252.0,11.5
pagemu01w,7,LAS,33.5,11.5,699.0,30.5,81.0,0.5,1.5,1.5,45.0,1.5,5.5,0.0,11.0,223.5,184.5,11.5
pagemu01w,8,LAS,34.0,4.0,639.5,30.5,71.5,0.5,2.5,0.5,59.0,5.0,6.5,0.0,23.0,207.5,161.0,21.5
pagemu01w,9,LAS,34.0,6.0,658.5,36.5,79.5,0.5,2.5,0.5,59.0,5.0,6.5,0.0,23.0,251.5,186.5,21.5
palmewe01w,2,DET,32.0,30.0,914.0,67.0,152.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,488.0,0.0
palmewe01w,3,DET,27.0,26.0,782.5,52.5,134.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.5,388.5,0.0
palmewe01w,3,ORL,27.0,26.0,782.5,52.5,134.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.5,388.5,0.0
palmewe01w,4,CON,18.0,18.0,538.6666666666666,28.333333333333332,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.6666666666667,246.33333333333334,0.0
palmewe01w,5,CON,21.333333333333332,11.0,466.0,25.333333333333332,73.0,0.0,1.3333333333333333,0.0,21.333333333333332,0.3333333333333333,3.6666666666666665,0.0,9.333333333333334,226.0,223.0,7.333333333333333
palmewe01w,6,SAS,32.5,17.0,609.5,38.0,106.0,0.0,6.0,4.0,110.0,5.5,18.0,0.0,47.5,304.0,277.0,48.0
palmewe01w,7,SEA,33.5,31.0,834.0,50.0,137.5,0.0,4.0,4.0,78.0,5.0,12.5,0.0,33.5,441.5,309.5,37.0
palmewe01w,8,SEA,19.5,15.5,501.0,33.0,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,162.5,0.0
parkeca01w,10,LAS,33.0,33.0,1109.0,84.0,229.0,2.0,6.0,6.0,219.0,20.0,39.0,0.0,161.0,969.0,487.0,94.0
pavlimi01w,4,PHO,10.0,0.0,21.0,0.0,6.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0
payeka01w,2,MIN,28.0,12.0,408.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,110.0,0.0
payeka01w,3,SEA,30.0,14.0,530.0,5.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,123.5,0.0
penicti01w,2,SAC,30.0,30.0,936.0,12.0,77.0,1.0,2.0,2.0,77.0,2.0,5.0,1.0,25.0,467.0,319.0,28.0
penicti01w,3,SAC,26.5,26.0,840.0,9.0,78.5,1.0,3.5,3.5,120.0,2.5,10.5,0.5,48.5,397.5,264.5,50.0
penicti01w,4,SAC,23.5,23.0,798.5,6.5,87.5,0.5,2.5,2.5,81.5,1.5,8.0,0.0,36.0,386.0,230.0,36.0
penicti01w,5,SAC,29.0,29.0,971.0,18.0,92.5,0.5,3.0,3.0,71.5,0.5,6.5,0.0,23.5,440.0,306.5,19.5
penicti01w,6,SAC,33.5,33.0,1029.5,21.5,89.0,0.5,6.0,6.0,168.0,2.5,14.5,0.0,52.5,415.0,329.0,49.5
penicti01w,7,SAC,33.5,32.5,948.5,11.0,88.5,0.0,6.0,6.0,177.5,3.0,19.0,0.0,64.5,379.0,292.5,54.5
penicti01w,8,SAC,34.0,33.5,886.5,9.0,85.0,0.0,7.5,7.5,187.5,1.0,21.5,0.0,78.5,345.5,278.5,68.5
penicti01w,9,SAC,33.0,33.0,801.5,14.0,73.0,0.5,6.0,6.0,141.0,1.5,12.5,0.0,57.0,333.0,274.5,63.5
penicti01w,10,SAC,32.5,32.5,806.5,18.5,72.5,1.0,3.0,3.0,81.5,2.5,7.0,0.0,48.0,399.0,303.0,39.5
pennjo01w,5,SAS,30.0,0.0,288.0,19.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,116.0,0.0
perkiji01w,6,CHA,4.0,0.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0
perkiji01w,7,CHI,17.0,5.5,240.5,12.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,101.0,0.0
perkiji01w,8,CHI,30.0,19.0,652.5,28.5,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.5,319.5,0.0
perkiji01w,9,CHI,31.5,16.0,801.5,31.5,77.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,432.5,0.0
perkiji01w,10,CHI,33.5,19.5,922.5,37.0,86.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.5,529.5,0.0
pettibr01w,2,PHO,32.0,6.0,583.0,19.0,41.0,1.0,2.0,0.0,41.0,1.0,4.0,0.0,23.0,229.0,283.0,28.0
pettibr01w,3,IND,32.0,3.5,540.0,24.5,35.5,1.0,1.0,0.0,20.5,0.5,2.0,0.0,11.5,229.0,274.0,14.0
pettibr01w,4,IND,32.0,0.5,436.0,23.5,26.0,0.5,1.5,0.0,21.5,3.0,1.5,0.0,11.5,180.0,224.0,12.0
philler01w,9,CON,34.0,13.0,615.0,20.0,53.0,1.0,5.0,1.0,101.0,1.0,6.0,0.0,36.0,290.0,228.0,32.0
philler01w,10,CON,8.0,0.0,86.0,9.0,8.0,0.0,3.0,0.0,36.0,0.0,2.0,0.0,16.0,53.0,38.0,19.0
phillta01w,2,NYL,31.0,30.0,978.0,86.0,161.0,5.0,7.0,7.0,222.0,16.0,37.0,1.0,151.0,587.0,439.0,100.0
phillta01w,3,NYL,31.5,31.0,1013.5,87.5,164.5,2.5,6.5,6.5,212.0,15.5,35.5,1.0,129.5,619.0,449.5,95.5
phillta01w,4,NYL,32.0,31.5,1029.0,79.0,161.0,1.0,7.0,7.0,225.5,15.5,32.5,0.5,124.0,616.0,441.5,98.0
phillta01w,5,NYL,32.5,31.5,1021.0,84.0,167.5,2.5,4.0,4.0,124.5,8.0,15.5,0.0,70.0,581.5,453.0,52.5
phillta01w,6,HOU,23.0,22.5,672.0,63.5,111.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.5,316.0,0.0
